State,District,Market,Crop,Date,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Karnataka,Mysuru,Agricultural Market,Cotton,2024-05-01,8116.03,9527.51,8821.77
Karnataka,Mysuru,Main Market,Cotton,2024-06-01,7943.52,9325.0,8634.26
Karnataka,Mysuru,Agricultural Market,Cotton,2024-07-01,6435.16,7554.32,6994.74
Karnataka,Mysuru,Main Market,Cotton,2024-08-01,6633.91,7787.63,7210.77
Karnataka,Mysuru,Agricultural Market,Cotton,2024-09-01,6118.35,7182.41,6650.38
Karnataka,Mysuru,Central Mandi,Cotton,2024-10-01,5371.78,6306.0,5838.89
Karnataka,Mysuru,Central Mandi,Cotton,2024-11-01,5981.28,7021.5,6501.39
Karnataka,Mysuru,Main Market,Cotton,2024-12-01,5988.53,7030.01,6509.27
Karnataka,Mysuru,Agricultural Market,Cotton,2025-01-01,7183.07,8432.3,7807.69
Karnataka,Mysuru,Central Mandi,Cotton,2025-02-01,7558.04,8872.48,8215.26
Karnataka,Mysuru,Agricultural Market,Cotton,2025-03-01,7467.44,8766.12,8116.78
Karnataka,Mysuru,Central Mandi,Cotton,2025-04-01,8194.54,9619.67,8907.1
Karnataka,Mysuru,Central Mandi,Cotton,2025-05-01,7955.38,9338.93,8647.16
Karnataka,Mysuru,Agricultural Market,Cotton,2025-06-01,7156.03,8400.56,7778.3
Karnataka,Mysuru,Main Market,Cotton,2025-07-01,6875.07,8070.74,7472.91
Karnataka,Mysuru,Central Mandi,Cotton,2025-08-01,6047.94,7099.75,6573.85
Karnataka,Mysuru,Main Market,Cotton,2025-09-01,5729.02,6725.37,6227.2
Karnataka,Mysuru,Main Market,Cotton,2025-10-01,5511.57,6470.1,5990.84
Karnataka,Mysuru,Central Mandi,Cotton,2025-11-01,6797.72,7979.93,7388.82
Karnataka,Mysuru,Agricultural Market,Cotton,2025-12-01,6424.0,7541.22,6982.61
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-01-01,5637.06,6617.42,6127.24
Karnataka,Mysuru,Central Mandi,Groundnut,2020-02-01,5267.22,6183.26,5725.24
Karnataka,Mysuru,Central Mandi,Groundnut,2020-03-01,5554.21,6520.16,6037.19
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-04-01,5244.32,6156.38,5700.35
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-05-01,5410.29,6351.21,5880.75
Karnataka,Mysuru,Main Market,Groundnut,2020-06-01,5536.08,6498.87,6017.48
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-07-01,5164.62,6062.82,5613.72
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-08-01,4479.0,5257.96,4868.48
Karnataka,Mysuru,Central Mandi,Groundnut,2020-09-01,5118.61,6008.8,5563.7
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-10-01,4660.07,5470.51,5065.29
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-11-01,5285.03,6204.17,5744.6
Karnataka,Mysuru,Agricultural Market,Groundnut,2020-12-01,4858.86,5703.88,5281.37
Karnataka,Mysuru,Main Market,Groundnut,2021-01-01,5070.06,5951.81,5510.93
Karnataka,Mysuru,Main Market,Groundnut,2021-02-01,5265.16,6180.84,5723.0
Karnataka,Mysuru,Central Mandi,Groundnut,2021-03-01,5412.02,6353.24,5882.63
Karnataka,Mysuru,Main Market,Groundnut,2021-04-01,5495.17,6450.85,5973.01
Karnataka,Mysuru,Main Market,Groundnut,2021-05-01,5879.9,6902.49,6391.19
Karnataka,Mysuru,Agricultural Market,Groundnut,2021-06-01,5873.16,6894.58,6383.87
Karnataka,Mysuru,Agricultural Market,Groundnut,2021-07-01,5193.01,6096.14,5644.57
Karnataka,Mysuru,Main Market,Groundnut,2021-08-01,5108.89,5997.39,5553.14
Karnataka,Mysuru,Central Mandi,Groundnut,2021-09-01,4209.32,4941.37,4575.34
Karnataka,Mysuru,Agricultural Market,Groundnut,2021-10-01,4792.54,5626.03,5209.28
Karnataka,Mysuru,Main Market,Groundnut,2021-11-01,4385.49,5148.18,4766.84
Karnataka,Mysuru,Central Mandi,Groundnut,2021-12-01,5080.74,5964.34,5522.54
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-01-01,5666.43,6651.9,6159.16
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-02-01,5831.59,6845.78,6338.69
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-03-01,6229.46,7312.85,6771.16
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-04-01,6316.26,7414.74,6865.5
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-05-01,5832.57,6846.94,6339.76
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-06-01,5492.72,6447.97,5970.35
Karnataka,Mysuru,Central Mandi,Groundnut,2022-07-01,5769.35,6772.72,6271.04
Karnataka,Mysuru,Central Mandi,Groundnut,2022-08-01,5196.31,6100.02,5648.17
Karnataka,Mysuru,Central Mandi,Groundnut,2022-09-01,4612.9,5415.14,5014.02
Karnataka,Mysuru,Main Market,Groundnut,2022-10-01,4545.67,5336.22,4940.94
Karnataka,Mysuru,Agricultural Market,Groundnut,2022-11-01,4787.96,5620.65,5204.3
Karnataka,Mysuru,Central Mandi,Groundnut,2022-12-01,5163.9,6061.97,5612.94
Karnataka,Mysuru,Agricultural Market,Groundnut,2023-01-01,5577.22,6547.17,6062.19
Karnataka,Mysuru,Central Mandi,Groundnut,2023-02-01,5705.5,6697.76,6201.63
Karnataka,Mysuru,Main Market,Groundnut,2023-03-01,6095.05,7155.06,6625.05
Karnataka,Mysuru,Agricultural Market,Groundnut,2023-04-01,6514.86,7647.88,7081.37
Karnataka,Mysuru,Agricultural Market,Groundnut,2023-05-01,5965.11,7002.52,6483.81
Karnataka,Mysuru,Main Market,Groundnut,2023-06-01,6075.93,7132.61,6604.27
Karnataka,Mysuru,Central Mandi,Groundnut,2023-07-01,5383.83,6320.15,5851.99
Karnataka,Mysuru,Main Market,Groundnut,2023-08-01,5460.1,6409.69,5934.89
Karnataka,Mysuru,Central Mandi,Groundnut,2023-09-01,4740.64,5565.09,5152.87
Karnataka,Mysuru,Central Mandi,Groundnut,2023-10-01,4787.14,5619.68,5203.41
Karnataka,Mysuru,Main Market,Groundnut,2023-11-01,4597.27,5396.8,4997.04
Karnataka,Mysuru,Central Mandi,Groundnut,2023-12-01,5461.83,6411.72,5936.77
Karnataka,Mysuru,Agricultural Market,Groundnut,2024-01-01,6105.81,7167.69,6636.75
Karnataka,Mysuru,Main Market,Groundnut,2024-02-01,5966.4,7004.03,6485.21
Karnataka,Mysuru,Main Market,Groundnut,2024-03-01,6471.85,7597.39,7034.62
Karnataka,Mysuru,Central Mandi,Groundnut,2024-04-01,6330.24,7431.15,6880.7
Karnataka,Mysuru,Agricultural Market,Groundnut,2024-05-01,6556.31,7696.53,7126.42
Karnataka,Mysuru,Main Market,Groundnut,2024-06-01,6412.74,7528.0,6970.37
Karnataka,Mysuru,Main Market,Groundnut,2024-07-01,6055.66,7108.82,6582.24
Karnataka,Mysuru,Central Mandi,Groundnut,2024-08-01,5514.92,6474.03,5994.48
Karnataka,Mysuru,Main Market,Groundnut,2024-09-01,4801.17,5636.15,5218.66
Karnataka,Mysuru,Central Mandi,Groundnut,2024-10-01,5092.08,5977.66,5534.87
Karnataka,Mysuru,Main Market,Groundnut,2024-11-01,5323.23,6249.01,5786.12
Karnataka,Mysuru,Main Market,Groundnut,2024-12-01,5003.2,5873.32,5438.26
Karnataka,Mysuru,Central Mandi,Groundnut,2025-01-01,5871.76,6892.93,6382.34
Karnataka,Mysuru,Agricultural Market,Groundnut,2025-02-01,5734.64,6731.97,6233.31
Karnataka,Mysuru,Central Mandi,Groundnut,2025-03-01,6933.02,8138.77,7535.89
Karnataka,Mysuru,Central Mandi,Groundnut,2025-04-01,6693.13,7857.15,7275.14
Karnataka,Mysuru,Agricultural Market,Groundnut,2025-05-01,6258.11,7346.48,6802.29
Karnataka,Mysuru,Agricultural Market,Groundnut,2025-06-01,5763.64,6766.01,6264.82
Karnataka,Mysuru,Central Mandi,Groundnut,2025-07-01,5708.97,6701.83,6205.4
Karnataka,Mysuru,Main Market,Groundnut,2025-08-01,5358.21,6290.07,5824.14
Karnataka,Mysuru,Agricultural Market,Groundnut,2025-09-01,5384.21,6320.59,5852.4
Karnataka,Mysuru,Agricultural Market,Groundnut,2025-10-01,4667.05,5478.71,5072.88
Karnataka,Mysuru,Central Mandi,Groundnut,2025-11-01,5149.48,6045.05,5597.27
Karnataka,Mysuru,Central Mandi,Groundnut,2025-12-01,5430.22,6374.61,5902.41
Karnataka,Mysuru,Main Market,Chilli,2020-01-01,9723.09,11414.06,10568.58
Karnataka,Mysuru,Main Market,Chilli,2020-02-01,9763.1,11461.03,10612.06
Karnataka,Mysuru,Central Mandi,Chilli,2020-03-01,10448.95,12266.16,11357.56
Karnataka,Mysuru,Central Mandi,Chilli,2020-04-01,10539.11,12372.0,11455.55
Karnataka,Mysuru,Main Market,Chilli,2020-05-01,10483.69,12306.94,11395.32
Karnataka,Mysuru,Central Mandi,Chilli,2020-06-01,11010.64,12925.54,11968.09
Karnataka,Mysuru,Central Mandi,Chilli,2020-07-01,9540.27,11199.45,10369.86
Karnataka,Mysuru,Central Mandi,Chilli,2020-08-01,9912.77,11636.73,10774.75
Karnataka,Mysuru,Central Mandi,Chilli,2020-09-01,9381.9,11013.54,10197.72
Karnataka,Mysuru,Central Mandi,Chilli,2020-10-01,8292.77,9734.99,9013.88
Karnataka,Mysuru,Main Market,Chilli,2020-11-01,8121.7,9534.18,8827.94
Karnataka,Mysuru,Main Market,Chilli,2020-12-01,9566.19,11229.88,10398.04
Karnataka,Mysuru,Central Mandi,Chilli,2021-01-01,9830.83,11540.54,10685.68
Karnataka,Mysuru,Agricultural Market,Chilli,2021-02-01,10481.33,12304.16,11392.75
Karnataka,Mysuru,Agricultural Market,Chilli,2021-03-01,10915.39,12813.72,11864.55
Karnataka,Mysuru,Agricultural Market,Chilli,2021-04-01,11226.67,13179.14,12202.9
Karnataka,Mysuru,Main Market,Chilli,2021-05-01,11390.64,13371.62,12381.13
Karnataka,Mysuru,Main Market,Chilli,2021-06-01,11115.23,13048.31,12081.77
Karnataka,Mysuru,Agricultural Market,Chilli,2021-07-01,10553.3,12388.66,11470.98
Karnataka,Mysuru,Agricultural Market,Chilli,2021-08-01,9169.38,10764.05,9966.71
Karnataka,Mysuru,Central Mandi,Chilli,2021-09-01,8249.14,9683.77,8966.46
Karnataka,Mysuru,Main Market,Chilli,2021-10-01,8892.64,10439.18,9665.91
Karnataka,Mysuru,Central Mandi,Chilli,2021-11-01,7642.36,8971.47,8306.92
Karnataka,Mysuru,Central Mandi,Chilli,2021-12-01,9383.59,11015.51,10199.55
Karnataka,Mysuru,Main Market,Chilli,2022-01-01,9735.28,11428.37,10581.82
Karnataka,Mysuru,Main Market,Chilli,2022-02-01,10667.32,12522.51,11594.92
Karnataka,Mysuru,Agricultural Market,Chilli,2022-03-01,10149.78,11914.96,11032.37
Karnataka,Mysuru,Main Market,Chilli,2022-04-01,10901.09,12796.93,11849.01
Karnataka,Mysuru,Main Market,Chilli,2022-05-01,12025.69,14117.12,13071.41
Karnataka,Mysuru,Agricultural Market,Chilli,2022-06-01,10368.06,12171.21,11269.64
Karnataka,Mysuru,Central Mandi,Chilli,2022-07-01,9565.27,11228.8,10397.04
Karnataka,Mysuru,Agricultural Market,Chilli,2022-08-01,9996.44,11734.95,10865.7
Karnataka,Mysuru,Agricultural Market,Chilli,2022-09-01,9724.44,11415.64,10570.04
Karnataka,Mysuru,Main Market,Chilli,2022-10-01,8982.52,10544.7,9763.61
Karnataka,Mysuru,Main Market,Chilli,2022-11-01,9938.82,11667.31,10803.06
Karnataka,Mysuru,Main Market,Chilli,2022-12-01,9966.95,11700.34,10833.65
Karnataka,Mysuru,Main Market,Chilli,2023-01-01,9271.14,10883.51,10077.32
Karnataka,Mysuru,Agricultural Market,Chilli,2023-02-01,10653.44,12506.22,11579.83
Karnataka,Mysuru,Agricultural Market,Chilli,2023-03-01,11995.03,14081.13,13038.08
Karnataka,Mysuru,Central Mandi,Chilli,2023-04-01,11818.51,13873.9,12846.21
Karnataka,Mysuru,Agricultural Market,Chilli,2023-05-01,11899.89,13969.44,12934.67
Karnataka,Mysuru,Central Mandi,Chilli,2023-06-01,10832.26,12716.14,11774.2
Karnataka,Mysuru,Agricultural Market,Chilli,2023-07-01,9525.35,11181.94,10353.64
Karnataka,Mysuru,Main Market,Chilli,2023-08-01,9893.08,11613.61,10753.35
Karnataka,Mysuru,Main Market,Chilli,2023-09-01,9959.53,11691.62,10825.57
Karnataka,Mysuru,Agricultural Market,Chilli,2023-10-01,9107.78,10691.74,9899.76
Karnataka,Mysuru,Main Market,Chilli,2023-11-01,9160.57,10753.71,9957.14
Karnataka,Mysuru,Central Mandi,Chilli,2023-12-01,9734.55,11427.52,10581.03
Karnataka,Mysuru,Agricultural Market,Chilli,2024-01-01,10872.82,12763.74,11818.28
Karnataka,Mysuru,Main Market,Chilli,2024-02-01,10564.38,12401.66,11483.02
Karnataka,Mysuru,Central Mandi,Chilli,2024-03-01,11840.04,13899.17,12869.61
Karnataka,Mysuru,Central Mandi,Chilli,2024-04-01,11878.09,13943.85,12910.97
Karnataka,Mysuru,Agricultural Market,Chilli,2024-05-01,11009.17,12923.8,11966.48
Karnataka,Mysuru,Main Market,Chilli,2024-06-01,11381.66,13361.08,12371.37
Karnataka,Mysuru,Agricultural Market,Chilli,2024-07-01,9739.81,11433.69,10586.75
Karnataka,Mysuru,Main Market,Chilli,2024-08-01,9582.47,11248.99,10415.73
Karnataka,Mysuru,Central Mandi,Chilli,2024-09-01,8929.22,10482.13,9705.68
Karnataka,Mysuru,Central Mandi,Chilli,2024-10-01,9799.97,11504.31,10652.14
Karnataka,Mysuru,Main Market,Chilli,2024-11-01,10438.77,12254.21,11346.49
Karnataka,Mysuru,Main Market,Chilli,2024-12-01,9671.24,11353.19,10512.21
Karnataka,Mysuru,Main Market,Chilli,2025-01-01,10312.23,12105.67,11208.95
Karnataka,Mysuru,Agricultural Market,Chilli,2025-02-01,12236.88,14365.04,13300.96
Karnataka,Mysuru,Main Market,Chilli,2025-03-01,10961.26,12867.56,11914.41
Karnataka,Mysuru,Agricultural Market,Chilli,2025-04-01,11807.15,13860.57,12833.86
Karnataka,Mysuru,Central Mandi,Chilli,2025-05-01,12645.88,14845.17,13745.53
Karnataka,Mysuru,Agricultural Market,Chilli,2025-06-01,11587.13,13602.28,12594.71
Karnataka,Mysuru,Main Market,Chilli,2025-07-01,11720.42,13758.75,12739.58
Karnataka,Mysuru,Central Mandi,Chilli,2025-08-01,9911.17,11634.85,10773.01
Karnataka,Mysuru,Central Mandi,Chilli,2025-09-01,9662.24,11342.63,10502.44
Karnataka,Mysuru,Main Market,Chilli,2025-10-01,9722.42,11413.27,10567.85
Karnataka,Mysuru,Central Mandi,Chilli,2025-11-01,9863.07,11578.39,10720.73
Karnataka,Mysuru,Main Market,Chilli,2025-12-01,11032.72,12951.45,11992.09
Karnataka,Belagavi,Central Mandi,Rice,2020-01-01,1912.2,2244.76,2078.48
Karnataka,Belagavi,Main Market,Rice,2020-02-01,2142.3,2514.87,2328.59
Karnataka,Belagavi,Agricultural Market,Rice,2020-03-01,2320.02,2723.51,2521.76
Karnataka,Belagavi,Agricultural Market,Rice,2020-04-01,2223.55,2610.26,2416.9
Karnataka,Belagavi,Central Mandi,Rice,2020-05-01,2383.83,2798.41,2591.12
Karnataka,Belagavi,Central Mandi,Rice,2020-06-01,2163.79,2540.1,2351.95
Karnataka,Belagavi,Agricultural Market,Rice,2020-07-01,1973.13,2316.29,2144.71
Karnataka,Belagavi,Agricultural Market,Rice,2020-08-01,1801.34,2114.62,1957.98
Karnataka,Belagavi,Central Mandi,Rice,2020-09-01,1824.36,2141.64,1983.0
Karnataka,Belagavi,Agricultural Market,Rice,2020-10-01,1732.15,2033.4,1882.77
Karnataka,Belagavi,Agricultural Market,Rice,2020-11-01,1955.09,2295.11,2125.1
Karnataka,Belagavi,Agricultural Market,Rice,2020-12-01,1829.36,2147.51,1988.44
Karnataka,Belagavi,Main Market,Rice,2021-01-01,2138.26,2510.13,2324.19
Karnataka,Belagavi,Main Market,Rice,2021-02-01,2267.44,2661.78,2464.61
Karnataka,Belagavi,Agricultural Market,Rice,2021-03-01,2491.57,2924.88,2708.22
Karnataka,Belagavi,Central Mandi,Rice,2021-04-01,2228.83,2616.45,2422.64
Karnataka,Belagavi,Central Mandi,Rice,2021-05-01,2179.56,2558.62,2369.09
Karnataka,Belagavi,Agricultural Market,Rice,2021-06-01,2370.0,2782.18,2576.09
Karnataka,Belagavi,Main Market,Rice,2021-07-01,2097.29,2462.04,2279.67
Karnataka,Belagavi,Main Market,Rice,2021-08-01,2080.15,2441.91,2261.03
Karnataka,Belagavi,Central Mandi,Rice,2021-09-01,1967.6,2309.79,2138.7
Karnataka,Belagavi,Agricultural Market,Rice,2021-10-01,1793.16,2105.02,1949.09
Karnataka,Belagavi,Central Mandi,Rice,2021-11-01,2023.92,2375.91,2199.91
Karnataka,Belagavi,Main Market,Rice,2021-12-01,2028.34,2381.09,2204.72
Karnataka,Belagavi,Agricultural Market,Rice,2022-01-01,2147.01,2520.4,2333.7
Karnataka,Belagavi,Main Market,Rice,2022-02-01,2224.49,2611.36,2417.93
Karnataka,Belagavi,Main Market,Rice,2022-03-01,2459.01,2886.67,2672.84
Karnataka,Belagavi,Agricultural Market,Rice,2022-04-01,2178.66,2557.55,2368.1
Karnataka,Belagavi,Main Market,Rice,2022-05-01,2567.88,3014.47,2791.18
Karnataka,Belagavi,Main Market,Rice,2022-06-01,2319.32,2722.68,2521.0
Karnataka,Belagavi,Main Market,Rice,2022-07-01,2310.5,2712.33,2511.41
Karnataka,Belagavi,Agricultural Market,Rice,2022-08-01,1973.56,2316.79,2145.17
Karnataka,Belagavi,Agricultural Market,Rice,2022-09-01,1833.95,2152.9,1993.42
Karnataka,Belagavi,Main Market,Rice,2022-10-01,1752.11,2056.83,1904.47
Karnataka,Belagavi,Central Mandi,Rice,2022-11-01,1744.81,2048.25,1896.53
Karnataka,Belagavi,Agricultural Market,Rice,2022-12-01,1939.3,2276.57,2107.94
Karnataka,Belagavi,Main Market,Rice,2023-01-01,2334.25,2740.21,2537.23
Karnataka,Belagavi,Central Mandi,Rice,2023-02-01,2269.32,2663.99,2466.66
Karnataka,Belagavi,Agricultural Market,Rice,2023-03-01,2401.7,2819.39,2610.55
Karnataka,Belagavi,Agricultural Market,Rice,2023-04-01,2413.15,2832.83,2622.99
Karnataka,Belagavi,Agricultural Market,Rice,2023-05-01,2293.04,2691.83,2492.44
Karnataka,Belagavi,Main Market,Rice,2023-06-01,2425.1,2846.86,2635.98
Karnataka,Belagavi,Agricultural Market,Rice,2023-07-01,2146.13,2519.37,2332.75
Karnataka,Belagavi,Central Mandi,Rice,2023-08-01,1991.26,2337.57,2164.41
Karnataka,Belagavi,Central Mandi,Rice,2023-09-01,1993.77,2340.52,2167.14
Karnataka,Belagavi,Central Mandi,Rice,2023-10-01,1812.19,2127.36,1969.78
Karnataka,Belagavi,Central Mandi,Rice,2023-11-01,2056.43,2414.06,2235.24
Karnataka,Belagavi,Central Mandi,Rice,2023-12-01,2110.0,2476.95,2293.47
Karnataka,Belagavi,Main Market,Rice,2024-01-01,2222.07,2608.51,2415.29
Karnataka,Belagavi,Agricultural Market,Rice,2024-02-01,2344.83,2752.63,2548.73
Karnataka,Belagavi,Central Mandi,Rice,2024-03-01,2236.72,2625.72,2431.22
Karnataka,Belagavi,Agricultural Market,Rice,2024-04-01,2502.4,2937.6,2720.0
Karnataka,Belagavi,Main Market,Rice,2024-05-01,2468.47,2897.77,2683.12
Karnataka,Belagavi,Main Market,Rice,2024-06-01,2505.92,2941.73,2723.82
Karnataka,Belagavi,Main Market,Rice,2024-07-01,2190.9,2571.92,2381.41
Karnataka,Belagavi,Main Market,Rice,2024-08-01,2174.24,2552.37,2363.3
Karnataka,Belagavi,Central Mandi,Rice,2024-09-01,2024.94,2377.1,2201.02
Karnataka,Belagavi,Central Mandi,Rice,2024-10-01,1996.11,2343.26,2169.68
Karnataka,Belagavi,Agricultural Market,Rice,2024-11-01,1959.67,2300.49,2130.08
Karnataka,Belagavi,Main Market,Rice,2024-12-01,2044.75,2400.36,2222.56
Karnataka,Belagavi,Agricultural Market,Rice,2025-01-01,2415.38,2835.45,2625.42
Karnataka,Belagavi,Agricultural Market,Rice,2025-02-01,2363.5,2774.55,2569.03
Karnataka,Belagavi,Agricultural Market,Rice,2025-03-01,2447.17,2872.76,2659.96
Karnataka,Belagavi,Main Market,Rice,2025-04-01,2718.55,3191.34,2954.95
Karnataka,Belagavi,Agricultural Market,Rice,2025-05-01,2371.7,2784.17,2577.94
Karnataka,Belagavi,Central Mandi,Rice,2025-06-01,2352.8,2761.99,2557.39
Karnataka,Belagavi,Central Mandi,Rice,2025-07-01,2378.02,2791.59,2584.8
Karnataka,Belagavi,Main Market,Rice,2025-08-01,2113.49,2481.05,2297.27
Karnataka,Belagavi,Central Mandi,Rice,2025-09-01,1979.64,2323.92,2151.78
Karnataka,Belagavi,Agricultural Market,Rice,2025-10-01,2133.18,2504.17,2318.68
Karnataka,Belagavi,Central Mandi,Rice,2025-11-01,2021.16,2372.66,2196.91
Karnataka,Belagavi,Agricultural Market,Rice,2025-12-01,2132.6,2503.48,2318.04
Karnataka,Belagavi,Main Market,Maize,2020-01-01,1832.47,2151.16,1991.82
Karnataka,Belagavi,Agricultural Market,Maize,2020-02-01,1794.9,2107.06,1950.98
Karnataka,Belagavi,Central Mandi,Maize,2020-03-01,2075.11,2436.0,2255.56
Karnataka,Belagavi,Agricultural Market,Maize,2020-04-01,2163.68,2539.97,2351.82
Karnataka,Belagavi,Central Mandi,Maize,2020-05-01,1899.55,2229.91,2064.73
Karnataka,Belagavi,Central Mandi,Maize,2020-06-01,1673.49,1964.53,1819.01
Karnataka,Belagavi,Main Market,Maize,2020-07-01,1790.01,2101.32,1945.66
Karnataka,Belagavi,Central Mandi,Maize,2020-08-01,1715.53,2013.88,1864.71
Karnataka,Belagavi,Central Mandi,Maize,2020-09-01,1581.04,1856.0,1718.52
Karnataka,Belagavi,Agricultural Market,Maize,2020-10-01,1535.29,1802.3,1668.8
Karnataka,Belagavi,Agricultural Market,Maize,2020-11-01,1485.45,1743.79,1614.62
Karnataka,Belagavi,Agricultural Market,Maize,2020-12-01,1726.82,2027.14,1876.98
Karnataka,Belagavi,Central Mandi,Maize,2021-01-01,1681.24,1973.63,1827.44
Karnataka,Belagavi,Agricultural Market,Maize,2021-02-01,1721.13,2020.45,1870.79
Karnataka,Belagavi,Main Market,Maize,2021-03-01,1905.18,2236.52,2070.85
Karnataka,Belagavi,Agricultural Market,Maize,2021-04-01,1852.7,2174.91,2013.8
Karnataka,Belagavi,Main Market,Maize,2021-05-01,1909.04,2241.05,2075.04
Karnataka,Belagavi,Central Mandi,Maize,2021-06-01,1888.72,2217.19,2052.95
Karnataka,Belagavi,Agricultural Market,Maize,2021-07-01,1923.5,2258.02,2090.76
Karnataka,Belagavi,Main Market,Maize,2021-08-01,1666.8,1956.68,1811.74
Karnataka,Belagavi,Main Market,Maize,2021-09-01,1702.05,1998.06,1850.05
Karnataka,Belagavi,Agricultural Market,Maize,2021-10-01,1482.47,1740.29,1611.38
Karnataka,Belagavi,Main Market,Maize,2021-11-01,1634.12,1918.32,1776.22
Karnataka,Belagavi,Main Market,Maize,2021-12-01,1730.68,2031.67,1881.17
Karnataka,Belagavi,Central Mandi,Maize,2022-01-01,1688.81,1982.52,1835.66
Karnataka,Belagavi,Agricultural Market,Maize,2022-02-01,1754.49,2059.62,1907.06
Karnataka,Belagavi,Main Market,Maize,2022-03-01,2048.2,2404.4,2226.3
Karnataka,Belagavi,Main Market,Maize,2022-04-01,1946.45,2284.96,2115.71
Karnataka,Belagavi,Main Market,Maize,2022-05-01,1971.36,2314.21,2142.79
Karnataka,Belagavi,Central Mandi,Maize,2022-06-01,1878.43,2205.11,2041.77
Karnataka,Belagavi,Main Market,Maize,2022-07-01,1765.19,2072.18,1918.68
Karnataka,Belagavi,Main Market,Maize,2022-08-01,1719.87,2018.98,1869.42
Karnataka,Belagavi,Main Market,Maize,2022-09-01,1751.13,2055.67,1903.4
Karnataka,Belagavi,Main Market,Maize,2022-10-01,1498.56,1759.18,1628.87
Karnataka,Belagavi,Central Mandi,Maize,2022-11-01,1777.49,2086.62,1932.06
Karnataka,Belagavi,Main Market,Maize,2022-12-01,1761.5,2067.85,1914.67
Karnataka,Belagavi,Agricultural Market,Maize,2023-01-01,1872.94,2198.67,2035.8
Karnataka,Belagavi,Central Mandi,Maize,2023-02-01,1984.05,2329.1,2156.57
Karnataka,Belagavi,Agricultural Market,Maize,2023-03-01,1900.33,2230.82,2065.58
Karnataka,Belagavi,Central Mandi,Maize,2023-04-01,2390.65,2806.41,2598.53
Karnataka,Belagavi,Central Mandi,Maize,2023-05-01,2297.29,2696.82,2497.06
Karnataka,Belagavi,Central Mandi,Maize,2023-06-01,2067.51,2427.08,2247.29
Karnataka,Belagavi,Agricultural Market,Maize,2023-07-01,2020.47,2371.86,2196.17
Karnataka,Belagavi,Main Market,Maize,2023-08-01,1600.42,1878.75,1739.59
Karnataka,Belagavi,Main Market,Maize,2023-09-01,1781.84,2091.73,1936.79
Karnataka,Belagavi,Central Mandi,Maize,2023-10-01,1680.36,1972.6,1826.48
Karnataka,Belagavi,Main Market,Maize,2023-11-01,1494.18,1754.04,1624.11
Karnataka,Belagavi,Main Market,Maize,2023-12-01,1871.0,2196.39,2033.7
Karnataka,Belagavi,Main Market,Maize,2024-01-01,1828.36,2146.34,1987.35
Karnataka,Belagavi,Main Market,Maize,2024-02-01,2079.83,2441.54,2260.69
Karnataka,Belagavi,Central Mandi,Maize,2024-03-01,2051.55,2408.34,2229.95
Karnataka,Belagavi,Main Market,Maize,2024-04-01,2211.12,2595.66,2403.39
